x	y
3143	3.666e4
3143	3.676e4
3143	3.687e4
3143	3.691e4
3143	3.697e4
3143	3.706e4
3143	3.712e4
3143	3.721e4
3143	3.732e4
3143	3.744e4
3143	3.751e4
3143	3.764e4
3143	3.775e4
3143	3.781e4
3143	3.792e4
3143	3.806e4
3143	3.822e4
3143	3.839e4
3143	3.855e4
3143	3.872e4
3143	3.886e4
3143	3.906e4
3143	3.927e4
3143	3.950e4
3143	3.967e4
3143	3.983e4
3143	4.002e4
3144	4.018e4
3144	4.027e4
3144	4.034e4
3144	4.043e4
3144	4.049e4
3144	4.055e4
3144	4.057e4
3144	4.057e4
3144	4.059e4
3144	4.056e4
3144	4.049e4
3144	4.039e4
3144	4.036e4
3144	4.031e4
3144	4.020e4
3144	4.007e4
3144	3.986e4
3144	3.968e4
3144	3.947e4
3144	3.927e4
3144	3.914e4
3144	3.894e4
3144	3.873e4
3144	3.853e4
3144	3.828e4
3144	3.800e4
3144	3.772e4
3144	3.748e4
3144	3.721e4
3144	3.698e4
3144	3.669e4
3144	3.637e4
3144	3.604e4
3144	3.580e4
3144	3.560e4
3144	3.525e4
3144	3.502e4
3144	3.491e4
3144	3.468e4
3144	3.442e4
3145	3.418e4
3145	3.400e4
3145	3.378e4
3145	3.349e4
3145	3.330e4
3145	3.307e4
3145	3.279e4
3145	3.263e4
3145	3.251e4
3145	3.231e4
3145	3.212e4
3145	3.203e4
3145	3.199e4
3145	3.196e4
3145	3.187e4
3145	3.185e4
3145	3.180e4
3145	3.173e4
3145	3.172e4
3145	3.166e4
3145	3.162e4
3145	3.165e4
3145	3.167e4
3145	3.171e4
3145	3.171e4
3145	3.178e4
3145	3.186e4
3145	3.192e4
3145	3.200e4
3145	3.206e4
3145	3.215e4
3145	3.222e4
3145	3.234e4
3145	3.243e4
3145	3.244e4
3145	3.252e4
3145	3.259e4
3145	3.261e4
3145	3.262e4
3145	3.262e4
3145	3.260e4
3146	3.266e4
3146	3.270e4
3146	3.273e4
3146	3.277e4
3146	3.276e4
3146	3.274e4
3146	3.270e4
3146	3.261e4
3146	3.255e4
3146	3.248e4
3146	3.239e4
3146	3.231e4
3146	3.222e4
3146	3.217e4
3146	3.204e4
3146	3.193e4
3146	3.183e4
3146	3.158e4
3146	3.137e4
3146	3.124e4
3146	3.104e4
3146	3.082e4
3146	3.062e4
3146	3.041e4
3146	3.024e4
3146	2.999e4
3146	2.978e4
3146	2.961e4
3146	2.944e4
3146	2.931e4
3146	2.911e4
3146	2.887e4
3146	2.870e4
3146	2.847e4
3146	2.828e4
3146	2.811e4
3146	2.793e4
3146	2.776e4
3146	2.761e4
3146	2.744e4
3146	2.728e4
3147	2.708e4
3147	2.689e4
3147	2.670e4
3147	2.661e4
3147	2.644e4
3147	2.626e4
3147	2.614e4
3147	2.606e4
3147	2.598e4
3147	2.590e4
3147	2.579e4
3147	2.575e4
3147	2.569e4
3147	2.558e4
3147	2.547e4
3147	2.542e4
3147	2.535e4
3147	2.531e4
3147	2.534e4
3147	2.537e4
3147	2.535e4
3147	2.536e4
3147	2.538e4
3147	2.537e4
3147	2.539e4
3147	2.540e4
3147	2.544e4
3147	2.552e4
3147	2.553e4
3147	2.554e4
3147	2.560e4
3147	2.560e4
3147	2.561e4
3147	2.561e4
3147	2.566e4
3147	2.570e4
3147	2.571e4
3147	2.570e4
3147	2.567e4
3147	2.561e4
3147	2.565e4
3148	2.570e4
3148	2.572e4
3148	2.571e4
3148	2.564e4
3148	2.556e4
3148	2.551e4
3148	2.541e4
3148	2.532e4
3148	2.531e4
3148	2.520e4
3148	2.507e4
3148	2.495e4
3148	2.491e4
3148	2.479e4
3148	2.468e4
3148	2.458e4
3148	2.451e4
3148	2.438e4
3148	2.427e4
3148	2.416e4
3148	2.401e4
3148	2.383e4
3148	2.369e4
3148	2.355e4
3148	2.347e4
3148	2.339e4
3148	2.325e4
3148	2.316e4
3148	2.296e4
3148	2.277e4
3148	2.263e4
3148	2.246e4
3148	2.232e4
3148	2.222e4
3148	2.207e4
3148	2.193e4
3148	2.177e4
3148	2.163e4
3148	2.155e4
3148	2.144e4
3148	2.132e4
3149	2.128e4
3149	2.125e4
3149	2.113e4
3149	2.104e4
3149	2.093e4
3149	2.089e4
3149	2.084e4
3149	2.075e4
3149	2.072e4
3149	2.065e4
3149	2.059e4
3149	2.052e4
3149	2.046e4
3149	2.044e4
3149	2.040e4
3149	2.034e4
3149	2.034e4
3149	2.032e4
3149	2.024e4
3149	2.022e4
3149	2.023e4
3149	2.027e4
3149	2.025e4
3149	2.025e4
3149	2.028e4
3149	2.028e4
3149	2.025e4
3149	2.022e4
3149	2.020e4
3149	2.016e4
3149	2.015e4
3149	2.015e4
3149	2.014e4
3149	2.013e4
3149	2.009e4
3149	2.004e4
3149	2.004e4
3149	1.995e4
3149	1.993e4
3149	1.991e4
3149	1.986e4
3150	1.983e4
3150	1.983e4
3150	1.972e4
3150	1.967e4
3150	1.964e4
3150	1.959e4
3150	1.953e4
3150	1.948e4
3150	1.941e4
3150	1.933e4
3150	1.919e4
3150	1.902e4
3150	1.896e4
3150	1.889e4
3150	1.883e4
3150	1.871e4
3150	1.857e4
3150	1.848e4
3150	1.836e4
3150	1.827e4
3150	1.815e4
3150	1.804e4
3150	1.793e4
3150	1.784e4
3150	1.774e4
3150	1.765e4
3150	1.760e4
3150	1.751e4
3150	1.742e4
3150	1.737e4
3150	1.731e4
3150	1.722e4
3150	1.716e4
3150	1.708e4
3150	1.696e4
3150	1.687e4
3150	1.675e4
3150	1.669e4
3150	1.664e4
3150	1.656e4
3151	1.655e4
3151	1.652e4
3151	1.650e4
3151	1.644e4
3151	1.637e4
3151	1.634e4
3151	1.634e4
3151	1.633e4
3151	1.626e4
3151	1.622e4
3151	1.620e4
3151	1.618e4
3151	1.613e4
3151	1.613e4
3151	1.611e4
3151	1.607e4
3151	1.606e4
3151	1.604e4
3151	1.599e4
3151	1.600e4
3151	1.597e4
3151	1.597e4
3151	1.596e4
3151	1.593e4
3151	1.584e4
3151	1.578e4
3151	1.575e4
3151	1.578e4
3151	1.574e4
3151	1.575e4
3151	1.573e4
3151	1.575e4
3151	1.573e4
3151	1.572e4
3151	1.568e4
3151	1.564e4
3151	1.557e4
3151	1.554e4
3151	1.547e4
3151	1.540e4
3151	1.532e4
3152	1.525e4
3152	1.517e4
3152	1.511e4
3152	1.505e4
3152	1.499e4
3152	1.494e4
3152	1.492e4
3152	1.487e4
3152	1.481e4
3152	1.473e4
3152	1.461e4
3152	1.453e4
3152	1.443e4
3152	1.436e4
3152	1.429e4
3152	1.421e4
3152	1.409e4
3152	1.401e4
3152	1.397e4
3152	1.393e4
3152	1.385e4
3152	1.379e4
3152	1.375e4
3152	1.370e4
3152	1.365e4
3152	1.359e4
3152	1.353e4
3152	1.348e4
3152	1.340e4
3152	1.338e4
3152	1.335e4
3152	1.328e4
3152	1.326e4
3152	1.323e4
3152	1.322e4
3152	1.320e4
3152	1.318e4
3152	1.314e4
3152	1.311e4
3152	1.306e4
3152	1.300e4
3153	1.292e4
3153	1.290e4
3153	1.287e4
3153	1.280e4
3153	1.278e4
3153	1.280e4
3153	1.276e4
3153	1.277e4
3153	1.278e4
3153	1.279e4
3153	1.283e4
3153	1.285e4
3153	1.285e4
3153	1.283e4
3153	1.285e4
3153	1.285e4
3153	1.285e4
3153	1.282e4
3153	1.282e4
3153	1.285e4
3153	1.286e4
3153	1.283e4
3153	1.283e4
3153	1.285e4
3153	1.287e4
3153	1.289e4
3153	1.291e4
3153	1.289e4
3153	1.289e4
3153	1.287e4
3153	1.291e4
3153	1.298e4
3153	1.296e4
3153	1.294e4
3153	1.292e4
3153	1.292e4
3153	1.292e4
3153	1.293e4
3153	1.292e4
3153	1.286e4
3153	1.284e4
3154	1.289e4
3154	1.288e4
3154	1.287e4
3154	1.290e4
3154	1.288e4
3154	1.286e4
3154	1.284e4
3154	1.284e4
3154	1.282e4
3154	1.279e4
3154	1.275e4
3154	1.269e4
3154	1.263e4
3154	1.264e4
3154	1.261e4
3154	1.256e4
3154	1.253e4
3154	1.251e4
3154	1.248e4
3154	1.244e4
3154	1.237e4
3154	1.231e4
3154	1.226e4
3154	1.221e4
3154	1.218e4
3154	1.214e4
3154	1.211e4
3154	1.211e4
3154	1.207e4
3154	1.204e4
3154	1.201e4
3154	1.198e4
3154	1.194e4
3154	1.189e4
3154	1.186e4
3154	1.178e4
3154	1.174e4
3154	1.171e4
3154	1.170e4
3154	1.170e4
3155	1.164e4
3155	1.152e4
3155	1.148e4
3155	1.145e4
3155	1.141e4
3155	1.140e4
3155	1.138e4
3155	1.135e4
3155	1.132e4
3155	1.128e4
3155	1.126e4
3155	1.120e4
3155	1.119e4
3155	1.115e4
3155	1.107e4
3155	1.103e4
3155	1.098e4
3155	1.098e4
3155	1.097e4
3155	1.096e4
3155	1.098e4
3155	1.101e4
3155	1.102e4
3155	1.107e4
3155	1.108e4
3155	1.110e4
3155	1.112e4
3155	1.114e4
3155	1.114e4
3155	1.119e4
3155	1.122e4
3155	1.128e4
3155	1.132e4
3155	1.136e4
3155	1.141e4
3155	1.144e4
3155	1.143e4
3155	1.145e4
3155	1.147e4
3155	1.149e4
3155	1.150e4
3156	1.152e4
3156	1.152e4
3156	1.155e4
3156	1.156e4
3156	1.156e4
3156	1.162e4
3156	1.165e4
3156	1.165e4
3156	1.165e4
3156	1.165e4
3156	1.166e4
3156	1.167e4
3156	1.163e4
3156	1.162e4
3156	1.159e4
3156	1.159e4
3156	1.157e4
3156	1.154e4
3156	1.154e4
3156	1.152e4
3156	1.155e4
3156	1.153e4
3156	1.149e4
3156	1.147e4
3156	1.148e4
3156	1.150e4
3156	1.153e4
3156	1.149e4
3156	1.143e4
3156	1.140e4
3156	1.136e4
3156	1.132e4
3156	1.132e4
3156	1.127e4
3156	1.125e4
3156	1.120e4
3156	1.117e4
3156	1.116e4
3156	1.111e4
3156	1.105e4
3156	1.098e4
3157	1.087e4
3157	1.081e4
3157	1.075e4
3157	1.069e4
3157	1.061e4
3157	1.060e4
3157	1.056e4
3157	1.051e4
3157	1.047e4
3157	1.042e4
3157	1.038e4
3157	1.037e4
3157	1.038e4
3157	1.038e4
3157	1.036e4
3157	1.030e4
3157	1.024e4
3157	1.022e4
3157	1.018e4
3157	1.019e4
3157	1.019e4
3157	1.016e4
3157	1.014e4
3157	1.014e4
3157	1.017e4
3157	1.015e4
3157	1.018e4
3157	1.021e4
3157	1.021e4
3157	1.023e4
3157	1.021e4
3157	1.021e4
3157	1.024e4
3157	1.029e4
3157	1.028e4
3157	1.028e4
3157	1.027e4
3157	1.030e4
3157	1.033e4
3157	1.035e4
3157	1.038e4
3158	1.038e4
3158	1.035e4
3158	1.033e4
3158	1.032e4
3158	1.035e4
3158	1.033e4
3158	1.030e4
3158	1.030e4
3158	1.028e4
3158	1.030e4
3158	1.031e4
3158	1.029e4
3158	1.025e4
3158	1.021e4
3158	1.022e4
3158	1.021e4
3158	1.021e4
3158	1.017e4
3158	1.016e4
3158	1.016e4
3158	1.015e4
3158	1.016e4
3158	1.014e4
3158	1.009e4
3158	1.008e4
3158	1.008e4
3158	1.008e4
3158	1.006e4
3158	1.009e4
3158	1.006e4
3158	1.004e4
3158	1.006e4
3158	1.008e4
3158	1.008e4
3158	1.008e4
3158	1.007e4
3158	1.001e4
3158	9.993e3
3158	1.001e4
3158	1.004e4
3158	1.003e4
3159	1.005e4
3159	1.003e4
3159	1.001e4
3159	1.004e4
3159	1.006e4
3159	1.007e4
3159	1.007e4
3159	1.007e4
3159	1.008e4
3159	1.013e4
3159	1.018e4
3159	1.021e4
3159	1.025e4
3159	1.029e4
3159	1.031e4
3159	1.035e4
3159	1.039e4
3159	1.042e4
3159	1.047e4
3159	1.051e4
3159	1.057e4
3159	1.060e4
3159	1.068e4
3159	1.073e4
3159	1.075e4
3159	1.082e4
3159	1.087e4
3159	1.095e4
3159	1.100e4
3159	1.105e4
3159	1.112e4
3159	1.115e4
3159	1.121e4
3159	1.125e4
3159	1.126e4
3159	1.127e4
3159	1.129e4
3159	1.132e4
3159	1.132e4
3159	1.136e4
3160	1.138e4
3160	1.140e4
3160	1.144e4
3160	1.143e4
3160	1.139e4
3160	1.139e4
3160	1.141e4
3160	1.140e4
3160	1.140e4
3160	1.140e4
3160	1.141e4
3160	1.142e4
3160	1.143e4
3160	1.140e4
3160	1.134e4
3160	1.131e4
3160	1.127e4
3160	1.123e4
3160	1.122e4
3160	1.117e4
3160	1.111e4
3160	1.108e4
3160	1.105e4
3160	1.101e4
3160	1.098e4
3160	1.096e4
3160	1.094e4
3160	1.094e4
3160	1.094e4
3160	1.094e4
3160	1.092e4
3160	1.090e4
3160	1.090e4
3160	1.090e4
3160	1.093e4
3160	1.091e4
3160	1.088e4
3160	1.086e4
3160	1.087e4
3160	1.089e4
3160	1.090e4
3161	1.089e4
3161	1.095e4
3161	1.095e4
3161	1.102e4
3161	1.106e4
3161	1.111e4
3161	1.117e4
3161	1.126e4
3161	1.131e4
3161	1.132e4
3161	1.139e4
3161	1.145e4
3161	1.152e4
3161	1.159e4
3161	1.168e4
3161	1.177e4
3161	1.184e4
3161	1.189e4
3161	1.197e4
3161	1.203e4
3161	1.209e4
3161	1.213e4
3161	1.221e4
3161	1.235e4
3161	1.244e4
3161	1.252e4
3161	1.262e4
3161	1.268e4
3161	1.276e4
3161	1.286e4
3161	1.298e4
3161	1.303e4
3161	1.311e4
3161	1.317e4
3161	1.322e4
3161	1.327e4
3161	1.332e4
3161	1.332e4
3161	1.336e4
3161	1.339e4
3161	1.341e4
3162	1.344e4
3162	1.346e4
3162	1.344e4
3162	1.343e4
3162	1.347e4
3162	1.346e4
3162	1.343e4
3162	1.344e4
3162	1.342e4
3162	1.340e4
3162	1.337e4
3162	1.333e4
3162	1.328e4
3162	1.319e4
3162	1.316e4
3162	1.314e4
3162	1.308e4
3162	1.299e4
3162	1.296e4
3162	1.293e4
3162	1.286e4
3162	1.283e4
3162	1.280e4
3162	1.275e4
3162	1.269e4
3162	1.262e4
3162	1.254e4
3162	1.253e4
3162	1.247e4
3162	1.241e4
3162	1.237e4
3162	1.235e4
3162	1.230e4
3162	1.219e4
3162	1.217e4
3162	1.218e4
3162	1.217e4
3162	1.220e4
3162	1.217e4
3162	1.211e4
3162	1.204e4
3163	1.203e4
3163	1.200e4
3163	1.202e4
3163	1.206e4
3163	1.206e4
3163	1.210e4
3163	1.216e4
3163	1.219e4
3163	1.222e4
3163	1.226e4
3163	1.231e4
3163	1.239e4
3163	1.249e4
3163	1.258e4
3163	1.264e4
3163	1.275e4
3163	1.285e4
3163	1.292e4
3163	1.298e4
3163	1.307e4
3163	1.314e4
3163	1.319e4
3163	1.323e4
3163	1.330e4
3163	1.340e4
3163	1.344e4
3163	1.349e4
3163	1.353e4
3163	1.355e4
3163	1.361e4
3163	1.368e4
3163	1.373e4
3163	1.377e4
3163	1.385e4
3163	1.390e4
3163	1.393e4
3163	1.398e4
3163	1.400e4
3163	1.404e4
3163	1.401e4
3164	1.401e4
3164	1.402e4
3164	1.403e4
3164	1.404e4
3164	1.403e4
3164	1.398e4
3164	1.393e4
3164	1.390e4
3164	1.388e4
3164	1.388e4
3164	1.385e4
3164	1.378e4
3164	1.375e4
3164	1.366e4
3164	1.355e4
3164	1.353e4
3164	1.349e4
3164	1.343e4
3164	1.336e4
3164	1.329e4
3164	1.326e4
3164	1.319e4
3164	1.308e4
3164	1.298e4
3164	1.290e4
3164	1.284e4
3164	1.276e4
3164	1.268e4
3164	1.259e4
3164	1.252e4
3164	1.245e4
3164	1.240e4
3164	1.233e4
3164	1.232e4
3164	1.229e4
3164	1.224e4
3164	1.222e4
3164	1.226e4
3164	1.230e4
3164	1.232e4
3164	1.230e4
3165	1.228e4
3165	1.225e4
3165	1.218e4
3165	1.212e4
3165	1.212e4
3165	1.214e4
3165	1.215e4
3165	1.214e4
3165	1.216e4
3165	1.226e4
3165	1.231e4
3165	1.232e4
3165	1.233e4
3165	1.235e4
3165	1.236e4
3165	1.240e4
3165	1.243e4
3165	1.248e4
3165	1.256e4
3165	1.263e4
3165	1.271e4
3165	1.279e4
3165	1.288e4
3165	1.300e4
3165	1.308e4
3165	1.310e4
3165	1.312e4
3165	1.315e4
3165	1.319e4
3165	1.322e4
3165	1.325e4
3165	1.328e4
3165	1.331e4
3165	1.334e4
3165	1.335e4
3165	1.333e4
3165	1.332e4
3165	1.332e4
3165	1.332e4
3165	1.328e4
3165	1.325e4
3166	1.322e4
3166	1.323e4
3166	1.321e4
3166	1.318e4
3166	1.311e4
3166	1.306e4
3166	1.296e4
3166	1.289e4
3166	1.279e4
3166	1.269e4
3166	1.262e4
3166	1.257e4
3166	1.252e4
3166	1.247e4
3166	1.238e4
3166	1.234e4
3166	1.229e4
3166	1.224e4
3166	1.217e4
3166	1.207e4
3166	1.200e4
3166	1.193e4
3166	1.187e4
3166	1.182e4
3166	1.177e4
3166	1.173e4
3166	1.166e4
3166	1.158e4
3166	1.148e4
3166	1.138e4
3166	1.130e4
3166	1.124e4
3166	1.115e4
3166	1.106e4
3166	1.101e4
3166	1.096e4
3166	1.091e4
3166	1.084e4
3166	1.080e4
3166	1.074e4
3167	1.070e4
3167	1.067e4
3167	1.067e4
3167	1.065e4
3167	1.063e4
3167	1.062e4
3167	1.060e4
3167	1.063e4
3167	1.068e4
3167	1.072e4
3167	1.073e4
3167	1.074e4
3167	1.073e4
3167	1.070e4
3167	1.069e4
3167	1.075e4
3167	1.081e4
3167	1.086e4
3167	1.091e4
3167	1.097e4
3167	1.099e4
3167	1.100e4
3167	1.101e4
3167	1.104e4
3167	1.109e4
3167	1.110e4
3167	1.108e4
3167	1.111e4
3167	1.112e4
3167	1.110e4
3167	1.108e4
3167	1.107e4
3167	1.105e4
3167	1.104e4
3167	1.104e4
3167	1.102e4
3167	1.098e4
3167	1.096e4
3167	1.095e4
3167	1.092e4
3167	1.089e4
3168	1.087e4
3168	1.085e4
3168	1.082e4
3168	1.079e4
3168	1.075e4
3168	1.069e4
3168	1.063e4
3168	1.058e4
3168	1.053e4
3168	1.050e4
3168	1.044e4
3168	1.042e4
3168	1.036e4
3168	1.030e4
3168	1.025e4
3168	1.022e4
3168	1.019e4
3168	1.011e4
3168	9.996e3
3168	9.949e3
3168	9.910e3
3168	9.853e3
3168	9.809e3
3168	9.796e3
3168	9.755e3
3168	9.669e3
3168	9.572e3
3168	9.507e3
3168	9.409e3
3168	9.333e3
3168	9.292e3
3168	9.242e3
3168	9.206e3
3168	9.179e3
3168	9.119e3
3168	9.091e3
3168	9.071e3
3168	9.003e3
3168	8.964e3
3168	8.953e3
3168	8.953e3
3169	8.951e3
3169	8.943e3
3169	8.939e3
3169	8.902e3
3169	8.895e3
3169	8.888e3
3169	8.896e3
3169	8.895e3
3169	8.898e3
3169	8.913e3
3169	8.915e3
3169	8.895e3
3169	8.909e3
3169	8.910e3
3169	8.905e3
3169	8.933e3
3169	8.968e3
3169	9.000e3
3169	8.996e3
3169	8.991e3
3169	8.997e3
3169	8.976e3
3169	8.982e3
3169	8.999e3
3169	9.011e3
3169	8.984e3
3169	9.009e3
3169	9.000e3
3169	9.000e3
3169	8.951e3
3169	8.919e3
3169	8.911e3
3169	8.870e3
3169	8.810e3
3169	8.815e3
3169	8.802e3
3169	8.786e3
3169	8.775e3
3169	8.754e3
3169	8.745e3
3170	8.736e3
3170	8.720e3
3170	8.661e3
3170	8.595e3
3170	8.577e3
3170	8.557e3
3170	8.529e3
3170	8.498e3
3170	8.471e3
3170	8.448e3
3170	8.388e3
3170	8.341e3
3170	8.292e3
3170	8.262e3
3170	8.243e3
3170	8.219e3
3170	8.200e3
3170	8.173e3
3170	8.125e3
3170	8.108e3
3170	8.061e3
3170	8.001e3
3170	7.972e3
3170	7.924e3
3170	7.882e3
3170	7.868e3
3170	7.842e3
3170	7.796e3
3170	7.747e3
3170	7.738e3
3170	7.718e3
3170	7.678e3
3170	7.654e3
3170	7.600e3
3170	7.567e3
3170	7.523e3
3170	7.496e3
3170	7.450e3
3170	7.427e3
3170	7.443e3
3170	7.455e3
3171	7.459e3
3171	7.456e3
3171	7.460e3
3171	7.475e3
3171	7.463e3
3171	7.452e3
3171	7.457e3
3171	7.442e3
3171	7.465e3
3171	7.470e3
3171	7.482e3
3171	7.483e3
3171	7.499e3
3171	7.521e3
3171	7.527e3
3171	7.536e3
3171	7.522e3
3171	7.522e3
3171	7.513e3
3171	7.482e3
3171	7.501e3
3171	7.491e3
3171	7.489e3
3171	7.478e3
3171	7.488e3
3171	7.478e3
3171	7.432e3
3171	7.376e3
3171	7.336e3
3171	7.301e3
3171	7.301e3
3171	7.300e3
3171	7.258e3
3171	7.241e3
3171	7.218e3
3171	7.184e3
3171	7.171e3
3171	7.150e3
3171	7.162e3
3171	7.149e3
3171	7.129e3
3172	7.099e3
3172	7.062e3
3172	7.068e3
3172	7.052e3
3172	7.037e3
3172	7.011e3
3172	6.975e3
3172	6.953e3
3172	6.891e3
3172	6.857e3
3172	6.834e3
3172	6.772e3
3172	6.732e3
3172	6.673e3
3172	6.637e3
3172	6.600e3
3172	6.570e3
3172	6.551e3
3172	6.515e3
3172	6.469e3
3172	6.415e3
3172	6.372e3
3172	6.365e3
3172	6.355e3
3172	6.303e3
3172	6.263e3
3172	6.257e3
3172	6.239e3
3172	6.214e3
3172	6.199e3
3172	6.169e3
3172	6.149e3
3172	6.128e3
3172	6.081e3
3172	6.037e3
3172	6.041e3
3172	6.041e3
3172	6.044e3
3172	6.054e3
3172	6.047e3
3173	6.011e3
3173	5.977e3
3173	5.968e3
3173	5.955e3
3173	5.922e3
3173	5.900e3
3173	5.866e3
3173	5.852e3
3173	5.822e3
3173	5.803e3
3173	5.776e3
3173	5.736e3
3173	5.722e3
3173	5.697e3
3173	5.701e3
3173	5.688e3
3173	5.667e3
3173	5.649e3
3173	5.627e3
3173	5.644e3
3173	5.647e3
3173	5.646e3
3173	5.659e3
3173	5.680e3
3173	5.680e3
3173	5.663e3
3173	5.662e3
3173	5.632e3
3173	5.602e3
3173	5.574e3
3173	5.568e3
3173	5.551e3
3173	5.548e3
3173	5.510e3
3173	5.474e3
3173	5.476e3
3173	5.464e3
3173	5.436e3
3173	5.415e3
3173	5.391e3
3173	5.376e3
3174	5.369e3
3174	5.367e3
3174	5.364e3
3174	5.356e3
3174	5.333e3
3174	5.305e3
3174	5.290e3
3174	5.280e3
3174	5.274e3
3174	5.256e3
3174	5.246e3
3174	5.264e3
3174	5.281e3
3174	5.274e3
3174	5.263e3
3174	5.287e3
3174	5.291e3
3174	5.273e3
3174	5.258e3
3174	5.255e3
3174	5.267e3
3174	5.286e3
3174	5.272e3
3174	5.268e3
3174	5.228e3
3174	5.220e3
3174	5.226e3
3174	5.232e3
3174	5.223e3
3174	5.209e3
3174	5.198e3
3174	5.171e3
3174	5.158e3
3174	5.136e3
3174	5.115e3
3174	5.105e3
3174	5.087e3
3174	5.092e3
3174	5.093e3
3174	5.100e3
3174	5.094e3
3175	5.104e3
3175	5.098e3
3175	5.096e3
3175	5.091e3
3175	5.083e3
3175	5.076e3
3175	5.064e3
3175	5.054e3
3175	5.060e3
3175	5.042e3
3175	5.021e3
3175	4.990e3
3175	4.979e3
3175	4.976e3
3175	4.982e3
3175	4.963e3
3175	4.947e3
3175	4.943e3
3175	4.938e3
3175	4.963e3
3175	4.952e3
3175	4.911e3
3175	4.884e3
3175	4.879e3
3175	4.886e3
3175	4.864e3
3175	4.848e3
3175	4.838e3
3175	4.817e3
3175	4.803e3
3175	4.773e3
3175	4.768e3
3175	4.755e3
3175	4.731e3
3175	4.723e3
3175	4.704e3
3175	4.696e3
3175	4.667e3
3175	4.650e3
3175	4.647e3
3176	4.622e3
3176	4.601e3
3176	4.606e3
3176	4.605e3
3176	4.626e3
3176	4.641e3
3176	4.657e3
3176	4.635e3
3176	4.620e3
3176	4.591e3
3176	4.561e3
3176	4.567e3
3176	4.561e3
3176	4.551e3
3176	4.529e3
3176	4.513e3
3176	4.503e3
3176	4.498e3
3176	4.489e3
3176	4.477e3
3176	4.470e3
3176	4.457e3
3176	4.474e3
3176	4.454e3
3176	4.440e3
3176	4.448e3
3176	4.474e3
3176	4.485e3
3176	4.472e3
3176	4.445e3
3176	4.398e3
3176	4.403e3
3176	4.407e3
3176	4.396e3
3176	4.383e3
3176	4.378e3
3176	4.368e3
3176	4.356e3
3176	4.356e3
3176	4.368e3
3176	4.350e3
3177	4.359e3
3177	4.358e3
3177	4.392e3
3177	4.395e3
3177	4.384e3
3177	4.389e3
3177	4.375e3
3177	4.385e3
3177	4.386e3
3177	4.350e3
3177	4.340e3
3177	4.345e3
3177	4.316e3
3177	4.282e3
3177	4.270e3
3177	4.259e3
3177	4.234e3
3177	4.203e3
3177	4.192e3
3177	4.228e3
3177	4.254e3
3177	4.222e3
3177	4.229e3
3177	4.221e3
3177	4.213e3
3177	4.207e3
3177	4.186e3
3177	4.169e3
3177	4.166e3
3177	4.157e3
3177	4.168e3
3177	4.173e3
3177	4.133e3
3177	4.121e3
3177	4.123e3
3177	4.100e3
3177	4.059e3
3177	4.037e3
3177	4.044e3
3177	4.057e3
3177	4.047e3
3178	4.024e3
3178	4.014e3
3178	4.019e3
3178	4.000e3
3178	3.992e3
3178	3.995e3
3178	3.978e3
3178	3.963e3
3178	3.943e3
3178	3.937e3
3178	3.941e3
3178	3.926e3
3178	3.886e3
3178	3.868e3
3178	3.879e3
3178	3.865e3
3178	3.849e3
3178	3.824e3
3178	3.819e3
3178	3.815e3
3178	3.814e3
3178	3.815e3
3178	3.816e3
3178	3.825e3
3178	3.826e3
3178	3.815e3
3178	3.789e3
3178	3.804e3
3178	3.792e3
3178	3.755e3
3178	3.709e3
3178	3.704e3
3178	3.677e3
3178	3.671e3
3178	3.677e3
3178	3.675e3
3178	3.690e3
3178	3.701e3
3178	3.703e3
3178	3.706e3
3179	3.688e3
3179	3.674e3
3179	3.702e3
3179	3.723e3
3179	3.742e3
3179	3.745e3
3179	3.754e3
3179	3.759e3
3179	3.740e3
3179	3.731e3
3179	3.731e3
3179	3.727e3
3179	3.720e3
3179	3.701e3
3179	3.686e3
3179	3.685e3
3179	3.676e3
3179	3.671e3
3179	3.672e3
3179	3.663e3
3179	3.651e3
3179	3.610e3
3179	3.606e3
3179	3.613e3
3179	3.614e3
3179	3.601e3
3179	3.605e3
3179	3.614e3
3179	3.619e3
3179	3.599e3
3179	3.603e3
3179	3.595e3
3179	3.584e3
3179	3.605e3
3179	3.609e3
3179	3.614e3
3179	3.607e3
3179	3.634e3
3179	3.646e3
3179	3.639e3
3179	3.630e3
3180	3.633e3
3180	3.643e3
3180	3.642e3
3180	3.623e3
3180	3.616e3
3180	3.608e3
3180	3.591e3
3180	3.576e3
3180	3.570e3
3180	3.547e3
3180	3.539e3
3180	3.533e3
3180	3.506e3
3180	3.494e3
3180	3.451e3
3180	3.433e3
3180	3.429e3
3180	3.431e3
3180	3.432e3
3180	3.415e3
3180	3.426e3
3180	3.422e3
3180	3.422e3
3180	3.438e3
3180	3.447e3
3180	3.433e3
3180	3.422e3
3180	3.438e3
3180	3.448e3
3180	3.445e3
3180	3.450e3
3180	3.461e3
3180	3.444e3
3180	3.436e3
3180	3.450e3
3180	3.458e3
3180	3.466e3
3180	3.465e3
3180	3.467e3
3180	3.468e3
3180	3.483e3
3181	3.501e3
3181	3.506e3
3181	3.485e3
3181	3.473e3
3181	3.445e3
3181	3.443e3
3181	3.436e3
3181	3.425e3
3181	3.430e3
3181	3.439e3
3181	3.472e3
3181	3.475e3
3181	3.491e3
3181	3.518e3
3181	3.509e3
3181	3.521e3
3181	3.511e3
3181	3.514e3
3181	3.510e3
3181	3.537e3
3181	3.546e3
